;rank;population_name;population_size;sample_name;sample_size;sample_mean
3840;3840;Population 4600;4600;sample_3840;350;0.08107698323190739
3841;3841;Population 4600;4600;sample_3841;355;-0.011559563747339767
3842;3842;Population 4600;4600;sample_3842;360;0.02542350479820704
3843;3843;Population 4600;4600;sample_3843;365;-0.02295942796712925
3844;3844;Population 4600;4600;sample_3844;370;0.03400895333299788
3845;3845;Population 4600;4600;sample_3845;375;-0.0026392229091358505
3846;3846;Population 4600;4600;sample_3846;380;-0.030132474232045073
3847;3847;Population 4600;4600;sample_3847;385;-0.024458345142459884
3848;3848;Population 4600;4600;sample_3848;390;-0.035559274461645064
3849;3849;Population 4600;4600;sample_3849;395;0.0014957311904367594
3850;3850;Population 4600;4600;sample_3850;400;0.02064517193780583
3851;3851;Population 4600;4600;sample_3851;405;0.05061515327591062
3852;3852;Population 4600;4600;sample_3852;410;0.0367745630942599
3853;3853;Population 4600;4600;sample_3853;415;0.012972491754912673
3854;3854;Population 4600;4600;sample_3854;420;0.027054357502441825
3855;3855;Population 4600;4600;sample_3855;425;-0.0010738814857226273
3856;3856;Population 4600;4600;sample_3856;430;0.017673936388469837
3857;3857;Population 4600;4600;sample_3857;435;0.010799930929675287
3858;3858;Population 4600;4600;sample_3858;440;0.09818881804369092
3859;3859;Population 4600;4600;sample_3859;445;-0.016922361264413054
3860;3860;Population 4600;4600;sample_3860;450;-0.006641146886733762
3861;3861;Population 4600;4600;sample_3861;455;0.011559216808329375
3862;3862;Population 4600;4600;sample_3862;460;0.02877547899301659
3863;3863;Population 4600;4600;sample_3863;465;-0.05755494251813786
3864;3864;Population 4600;4600;sample_3864;470;0.04060306127462664
3865;3865;Population 4600;4600;sample_3865;475;0.04460719059264354
3866;3866;Population 4600;4600;sample_3866;480;0.05977576799624918
3867;3867;Population 4600;4600;sample_3867;485;0.04211167953187701
3868;3868;Population 4600;4600;sample_3868;490;0.029017606416000673
3869;3869;Population 4600;4600;sample_3869;495;0.039930450041148514
3870;3870;Population 4600;4600;sample_3870;500;0.06125316932795647
3871;3871;Population 4600;4600;sample_3871;505;-0.012346924233725352
3872;3872;Population 4600;4600;sample_3872;510;0.01214310565927981
3873;3873;Population 4600;4600;sample_3873;515;-0.0012765148419903044
3874;3874;Population 4600;4600;sample_3874;520;0.02922361685215805
3875;3875;Population 4600;4600;sample_3875;525;0.05410695845472159
3876;3876;Population 4600;4600;sample_3876;530;-0.013802371629784382
3877;3877;Population 4600;4600;sample_3877;535;-0.014320403327594749
3878;3878;Population 4600;4600;sample_3878;540;0.03359094409787515
3879;3879;Population 4600;4600;sample_3879;545;0.03818266643635054
3880;3880;Population 4600;4600;sample_3880;550;0.03382814094300569
3881;3881;Population 4600;4600;sample_3881;555;-0.013716066115550552
3882;3882;Population 4600;4600;sample_3882;560;-0.044079041278693866
3883;3883;Population 4600;4600;sample_3883;565;0.06484953650854365
3884;3884;Population 4600;4600;sample_3884;570;0.020677935847376067
3885;3885;Population 4600;4600;sample_3885;575;0.040805740190255325
3886;3886;Population 4600;4600;sample_3886;580;-0.05933988552960874
3887;3887;Population 4600;4600;sample_3887;585;0.07204994350133867
3888;3888;Population 4600;4600;sample_3888;590;-0.011705603766436234
3889;3889;Population 4600;4600;sample_3889;595;0.06122636224105279
3890;3890;Population 4600;4600;sample_3890;600;-0.02994923816998557
3891;3891;Population 4600;4600;sample_3891;605;-0.028208688624791423
3892;3892;Population 4600;4600;sample_3892;610;-0.012061034633645622
3893;3893;Population 4600;4600;sample_3893;615;-0.016013657092235987
3894;3894;Population 4600;4600;sample_3894;620;0.09928326281085642
3895;3895;Population 4600;4600;sample_3895;625;0.00015738802421741128
3896;3896;Population 4600;4600;sample_3896;630;-0.01958732218321429
3897;3897;Population 4600;4600;sample_3897;635;-0.009191526363030972
3898;3898;Population 4600;4600;sample_3898;640;-0.017309702191241002
3899;3899;Population 4600;4600;sample_3899;645;0.05076576323143142
3900;3900;Population 4600;4600;sample_3900;650;0.016843052966611215
3901;3901;Population 4600;4600;sample_3901;655;0.021448522478886543
3902;3902;Population 4600;4600;sample_3902;660;-0.01820611703780463
3903;3903;Population 4600;4600;sample_3903;665;0.06331325094234323
3904;3904;Population 4600;4600;sample_3904;670;0.09767856957258261
3905;3905;Population 4600;4600;sample_3905;675;-0.045098133096619315
3906;3906;Population 4600;4600;sample_3906;680;0.028987839786034614
3907;3907;Population 4600;4600;sample_3907;685;0.018104332684701047
3908;3908;Population 4600;4600;sample_3908;690;0.05835825639447653
3909;3909;Population 4600;4600;sample_3909;695;-0.027176680681390942
3910;3910;Population 4600;4600;sample_3910;700;0.05259856692636739
3911;3911;Population 4600;4600;sample_3911;705;0.0043009243025140965
3912;3912;Population 4600;4600;sample_3912;710;0.01085204394740518
3913;3913;Population 4600;4600;sample_3913;715;0.0613701362620039
3914;3914;Population 4600;4600;sample_3914;720;0.009664751789861557
3915;3915;Population 4600;4600;sample_3915;725;-0.05454248974450179
3916;3916;Population 4600;4600;sample_3916;730;0.021241354175272464
3917;3917;Population 4600;4600;sample_3917;735;0.028079929385409094
3918;3918;Population 4600;4600;sample_3918;740;-0.02759729833612603
3919;3919;Population 4600;4600;sample_3919;745;-0.03261092785196594
3920;3920;Population 4600;4600;sample_3920;750;0.052354900078168
3921;3921;Population 4600;4600;sample_3921;755;-0.05930781435604186
3922;3922;Population 4600;4600;sample_3922;760;0.0211904366781209
3923;3923;Population 4600;4600;sample_3923;765;0.05728565923197959
3924;3924;Population 4600;4600;sample_3924;770;0.00748245365920683
3925;3925;Population 4600;4600;sample_3925;775;0.0391238089831959
3926;3926;Population 4600;4600;sample_3926;780;0.02312496568384289
3927;3927;Population 4600;4600;sample_3927;785;-0.011070127638983102
3928;3928;Population 4600;4600;sample_3928;790;0.010745099957146958
3929;3929;Population 4600;4600;sample_3929;795;0.06177786426419038
3930;3930;Population 4600;4600;sample_3930;800;-0.013005955059459198
3931;3931;Population 4600;4600;sample_3931;805;0.055939861417876886
3932;3932;Population 4600;4600;sample_3932;810;0.024689923090462428
3933;3933;Population 4600;4600;sample_3933;815;0.03921528649898465
3934;3934;Population 4600;4600;sample_3934;820;0.04722714021448343
3935;3935;Population 4600;4600;sample_3935;825;-0.03506007690631439
3936;3936;Population 4600;4600;sample_3936;830;-0.050360715557624065
3937;3937;Population 4600;4600;sample_3937;835;-0.021765062720901673
3938;3938;Population 4600;4600;sample_3938;840;-0.018404649306937523
3939;3939;Population 4600;4600;sample_3939;845;-0.012259979657278387
3940;3940;Population 4600;4600;sample_3940;850;0.010536277750427816
3941;3941;Population 4600;4600;sample_3941;855;-0.005861589392439488
3942;3942;Population 4600;4600;sample_3942;860;0.0130279253761175
3943;3943;Population 4600;4600;sample_3943;865;-0.034431534189801875
3944;3944;Population 4600;4600;sample_3944;870;0.033410091706073605
3945;3945;Population 4600;4600;sample_3945;875;-0.001511413279448683
3946;3946;Population 4600;4600;sample_3946;880;0.027420857712177903
3947;3947;Population 4600;4600;sample_3947;885;0.016751708649445436
3948;3948;Population 4600;4600;sample_3948;890;0.027400373130497147
3949;3949;Population 4600;4600;sample_3949;895;0.039551747348302475
3950;3950;Population 4600;4600;sample_3950;900;0.01926438583241855
3951;3951;Population 4600;4600;sample_3951;905;0.007181206167773692
3952;3952;Population 4600;4600;sample_3952;910;0.013837330978703991
3953;3953;Population 4600;4600;sample_3953;915;0.05321049543692504
3954;3954;Population 4600;4600;sample_3954;920;-0.014892462675691095
3955;3955;Population 4600;4600;sample_3955;925;-0.0036961629083902808
3956;3956;Population 4600;4600;sample_3956;930;0.013573960520485635
3957;3957;Population 4600;4600;sample_3957;935;-0.03702562693767355
3958;3958;Population 4600;4600;sample_3958;940;0.03301487116425417
3959;3959;Population 4600;4600;sample_3959;945;-0.035817932432007024
3960;3960;Population 4600;4600;sample_3960;950;0.007738985369058372
3961;3961;Population 4600;4600;sample_3961;955;-0.002030699586012474
3962;3962;Population 4600;4600;sample_3962;960;0.017635406153770333
3963;3963;Population 4600;4600;sample_3963;965;0.0006230854602074244
3964;3964;Population 4600;4600;sample_3964;970;-0.012933050645734261
3965;3965;Population 4600;4600;sample_3965;975;-0.04498848104939955
3966;3966;Population 4600;4600;sample_3966;980;-0.02435448060989182
3967;3967;Population 4600;4600;sample_3967;985;0.007056032452150018
3968;3968;Population 4600;4600;sample_3968;990;0.025481436971497823
3969;3969;Population 4600;4600;sample_3969;995;-0.0626774025166878
3970;3970;Population 4600;4600;sample_3970;1000;0.013426148635266163
3971;3971;Population 4600;4600;sample_3971;1005;0.023357959986766173
3972;3972;Population 4600;4600;sample_3972;1010;0.009316681159868716
3973;3973;Population 4600;4600;sample_3973;1015;0.019100451656118303
3974;3974;Population 4600;4600;sample_3974;1020;-0.022398630830081936
3975;3975;Population 4600;4600;sample_3975;1025;-0.03842649973266044
3976;3976;Population 4600;4600;sample_3976;1030;-0.0009345865283720463
3977;3977;Population 4600;4600;sample_3977;1035;-0.032596516741075006
3978;3978;Population 4600;4600;sample_3978;1040;-0.023442747482650794
3979;3979;Population 4600;4600;sample_3979;1045;0.06497617122163307
3980;3980;Population 4600;4600;sample_3980;1050;0.011288665159864854
3981;3981;Population 4600;4600;sample_3981;1055;-0.035681397905521044
3982;3982;Population 4600;4600;sample_3982;1060;-0.026113462045536075
3983;3983;Population 4600;4600;sample_3983;1065;0.03681025662396801
3984;3984;Population 4600;4600;sample_3984;1070;-0.0008831714808457196
3985;3985;Population 4600;4600;sample_3985;1075;-0.04957040951326593
3986;3986;Population 4600;4600;sample_3986;1080;0.009584286905126273
3987;3987;Population 4600;4600;sample_3987;1085;0.01600250373090232
3988;3988;Population 4600;4600;sample_3988;1090;0.05365667843705371
3989;3989;Population 4600;4600;sample_3989;1095;-0.0158810642602881
3990;3990;Population 4600;4600;sample_3990;1100;-0.024605990400168698
3991;3991;Population 4600;4600;sample_3991;1105;0.005205772357266827
3992;3992;Population 4600;4600;sample_3992;1110;0.008574110456660521
3993;3993;Population 4600;4600;sample_3993;1115;0.016166990467028554
3994;3994;Population 4600;4600;sample_3994;1120;0.02837854385443959
3995;3995;Population 4600;4600;sample_3995;1125;-0.026145367210686856
3996;3996;Population 4600;4600;sample_3996;1130;-0.011133588512023937
3997;3997;Population 4600;4600;sample_3997;1135;-0.001222426455392222
3998;3998;Population 4600;4600;sample_3998;1140;0.012133429399180102
3999;3999;Population 4600;4600;sample_3999;1145;-0.009309146117182738
4000;4000;Population 4600;4600;sample_4000;1150;0.040207335942794374
4001;4001;Population 4600;4600;sample_4001;1155;0.03565870557078779
4002;4002;Population 4600;4600;sample_4002;1160;0.01496898424751841
4003;4003;Population 4600;4600;sample_4003;1165;0.05550487188655682
4004;4004;Population 4600;4600;sample_4004;1170;-0.047964737109539066
4005;4005;Population 4600;4600;sample_4005;1175;-0.02489502639269382
4006;4006;Population 4600;4600;sample_4006;1180;0.014227565231229687
4007;4007;Population 4600;4600;sample_4007;1185;0.001799422473603078
4008;4008;Population 4600;4600;sample_4008;1190;-0.02851619329375092
4009;4009;Population 4600;4600;sample_4009;1195;0.01149388368197582
4010;4010;Population 4600;4600;sample_4010;1200;0.00795060856203502
4011;4011;Population 4600;4600;sample_4011;1205;0.039698167624792925
4012;4012;Population 4600;4600;sample_4012;1210;-0.010044722261632973
4013;4013;Population 4600;4600;sample_4013;1215;-0.012438326110809124
4014;4014;Population 4600;4600;sample_4014;1220;-0.01659609884389139
4015;4015;Population 4600;4600;sample_4015;1225;0.011567311091771965
4016;4016;Population 4600;4600;sample_4016;1230;0.010184396743013231
4017;4017;Population 4600;4600;sample_4017;1235;-0.00868430279121494
4018;4018;Population 4600;4600;sample_4018;1240;0.02988645636367457
4019;4019;Population 4600;4600;sample_4019;1245;-0.024914054141291664
4020;4020;Population 4600;4600;sample_4020;1250;-0.02763127819346533
4021;4021;Population 4600;4600;sample_4021;1255;0.0034434902345789557
4022;4022;Population 4600;4600;sample_4022;1260;0.008784145922193082
4023;4023;Population 4600;4600;sample_4023;1265;0.007515193783494426
4024;4024;Population 4600;4600;sample_4024;1270;0.01364440852015585
4025;4025;Population 4600;4600;sample_4025;1275;0.041267103886827444
4026;4026;Population 4600;4600;sample_4026;1280;-0.023512498852582813
4027;4027;Population 4600;4600;sample_4027;1285;-0.0234120298425002
4028;4028;Population 4600;4600;sample_4028;1290;-0.021851514803155274
4029;4029;Population 4600;4600;sample_4029;1295;-0.012921888942653871
4030;4030;Population 4600;4600;sample_4030;1300;0.002120478160763683
4031;4031;Population 4600;4600;sample_4031;1305;0.027878242493694465
4032;4032;Population 4600;4600;sample_4032;1310;0.03271429879339378
4033;4033;Population 4600;4600;sample_4033;1315;0.006992476037751646
4034;4034;Population 4600;4600;sample_4034;1320;0.02800709641727397
4035;4035;Population 4600;4600;sample_4035;1325;0.038027721918847866
4036;4036;Population 4600;4600;sample_4036;1330;-0.03552541572991608
4037;4037;Population 4600;4600;sample_4037;1335;0.027431123262854296
4038;4038;Population 4600;4600;sample_4038;1340;-0.001344343592302139
4039;4039;Population 4600;4600;sample_4039;1345;0.010047526031200939
4040;4040;Population 4600;4600;sample_4040;1350;0.0006535991414648241
4041;4041;Population 4600;4600;sample_4041;1355;0.017877139378591252
4042;4042;Population 4600;4600;sample_4042;1360;0.021759494506734846
4043;4043;Population 4600;4600;sample_4043;1365;-0.06078995498059845
4044;4044;Population 4600;4600;sample_4044;1370;0.03422703520732291
4045;4045;Population 4600;4600;sample_4045;1375;-0.013625091612780879
4046;4046;Population 4600;4600;sample_4046;1380;-0.011394284000396408
4047;4047;Population 4600;4600;sample_4047;1385;0.024417324205114468
4048;4048;Population 4600;4600;sample_4048;1390;-0.04365337855443546
4049;4049;Population 4600;4600;sample_4049;1395;0.020644662191959155
4050;4050;Population 4600;4600;sample_4050;1400;0.017928549544349862
4051;4051;Population 4600;4600;sample_4051;1405;0.022200872024583717
4052;4052;Population 4600;4600;sample_4052;1410;-0.0202056411363038
4053;4053;Population 4600;4600;sample_4053;1415;-0.021649258758885286
4054;4054;Population 4600;4600;sample_4054;1420;0.040924382771094336
4055;4055;Population 4600;4600;sample_4055;1425;-0.016427577476236133
4056;4056;Population 4600;4600;sample_4056;1430;-0.030832245846769423
4057;4057;Population 4600;4600;sample_4057;1435;-0.0085982842021329
4058;4058;Population 4600;4600;sample_4058;1440;-0.01764544892096255
4059;4059;Population 4600;4600;sample_4059;1445;0.02099680289775041
4060;4060;Population 4600;4600;sample_4060;1450;-0.006793323164145983
4061;4061;Population 4600;4600;sample_4061;1455;-0.001263343565031328
4062;4062;Population 4600;4600;sample_4062;1460;0.02609648892706802
4063;4063;Population 4600;4600;sample_4063;1465;0.0033705587834584375
4064;4064;Population 4600;4600;sample_4064;1470;0.03708516539764626
4065;4065;Population 4600;4600;sample_4065;1475;-0.03877722493134472
4066;4066;Population 4600;4600;sample_4066;1480;0.012217880539005204
4067;4067;Population 4600;4600;sample_4067;1485;0.05027951484631119
4068;4068;Population 4600;4600;sample_4068;1490;0.002345955002482875
4069;4069;Population 4600;4600;sample_4069;1495;-0.021475108733621958
4070;4070;Population 4600;4600;sample_4070;1500;0.010675649118749232
4071;4071;Population 4600;4600;sample_4071;1505;0.019443252957832766
4072;4072;Population 4600;4600;sample_4072;1510;0.012273966369033029
4073;4073;Population 4600;4600;sample_4073;1515;-0.03361177030603284
4074;4074;Population 4600;4600;sample_4074;1520;-0.03370351597162912
4075;4075;Population 4600;4600;sample_4075;1525;0.013778409581402
4076;4076;Population 4600;4600;sample_4076;1530;-0.014425249985470928
4077;4077;Population 4600;4600;sample_4077;1535;-0.014762811191494404
4078;4078;Population 4600;4600;sample_4078;1540;0.00832135739354395
4079;4079;Population 4600;4600;sample_4079;1545;-0.02350993070528082
4080;4080;Population 4600;4600;sample_4080;1550;0.037898885441915026
4081;4081;Population 4600;4600;sample_4081;1555;-0.0019834518835622327
4082;4082;Population 4600;4600;sample_4082;1560;-0.002120719839225138
4083;4083;Population 4600;4600;sample_4083;1565;-0.0037244423477265235
4084;4084;Population 4600;4600;sample_4084;1570;0.011694256340614023
4085;4085;Population 4600;4600;sample_4085;1575;-0.007893975597052834
4086;4086;Population 4600;4600;sample_4086;1580;0.00973463191704325
4087;4087;Population 4600;4600;sample_4087;1585;0.01859336085923931
4088;4088;Population 4600;4600;sample_4088;1590;-0.004744715357444253
4089;4089;Population 4600;4600;sample_4089;1595;0.013385010912783176
4090;4090;Population 4600;4600;sample_4090;1600;-0.0035361682109889226
4091;4091;Population 4600;4600;sample_4091;1605;0.008877965926247112
4092;4092;Population 4600;4600;sample_4092;1610;0.030523565323867748
4093;4093;Population 4600;4600;sample_4093;1615;-0.021984909681868975
4094;4094;Population 4600;4600;sample_4094;1620;0.012410325628338699
4095;4095;Population 4600;4600;sample_4095;1625;0.0014390514709560404
4096;4096;Population 4600;4600;sample_4096;1630;-0.004690356761798955
4097;4097;Population 4600;4600;sample_4097;1635;0.0022201318418476807
4098;4098;Population 4600;4600;sample_4098;1640;-0.005276348976382949
4099;4099;Population 4600;4600;sample_4099;1645;0.0003715517287965906
4100;4100;Population 4600;4600;sample_4100;1650;0.024323762178820756
4101;4101;Population 4600;4600;sample_4101;1655;-0.007421753870114553
4102;4102;Population 4600;4600;sample_4102;1660;0.041488491798737474
4103;4103;Population 4600;4600;sample_4103;1665;-0.006457662972357217
4104;4104;Population 4600;4600;sample_4104;1670;0.011741247100969158
4105;4105;Population 4600;4600;sample_4105;1675;0.008214414816650367
4106;4106;Population 4600;4600;sample_4106;1680;0.012248784292035627
4107;4107;Population 4600;4600;sample_4107;1685;0.009394154652401728
4108;4108;Population 4600;4600;sample_4108;1690;0.011957313635436038
4109;4109;Population 4600;4600;sample_4109;1695;0.021887933835822476
4110;4110;Population 4600;4600;sample_4110;1700;0.018058583153136798
4111;4111;Population 4600;4600;sample_4111;1705;-0.022995090337773454
4112;4112;Population 4600;4600;sample_4112;1710;0.005347429768633438
4113;4113;Population 4600;4600;sample_4113;1715;-0.007148069162138142
4114;4114;Population 4600;4600;sample_4114;1720;-0.006833361336394946
4115;4115;Population 4600;4600;sample_4115;1725;-0.024983070425451403
4116;4116;Population 4600;4600;sample_4116;1730;0.011873332310641723
4117;4117;Population 4600;4600;sample_4117;1735;0.031087114821669513
4118;4118;Population 4600;4600;sample_4118;1740;-0.007997273383746294
4119;4119;Population 4600;4600;sample_4119;1745;0.009653330791007882
4120;4120;Population 4600;4600;sample_4120;1750;0.012385942900935486
4121;4121;Population 4600;4600;sample_4121;1755;0.002044245773905634
4122;4122;Population 4600;4600;sample_4122;1760;0.012545832490203537
4123;4123;Population 4600;4600;sample_4123;1765;0.010996294416726584
4124;4124;Population 4600;4600;sample_4124;1770;0.013294259272303035
4125;4125;Population 4600;4600;sample_4125;1775;0.0024333361622176503
4126;4126;Population 4600;4600;sample_4126;1780;-0.0051797022609594385
4127;4127;Population 4600;4600;sample_4127;1785;-0.03262810715341405
4128;4128;Population 4600;4600;sample_4128;1790;0.021569957428386223
4129;4129;Population 4600;4600;sample_4129;1795;-0.013219302148679671
4130;4130;Population 4600;4600;sample_4130;1800;0.021426284641393938
4131;4131;Population 4600;4600;sample_4131;1805;-0.01208096468475575
4132;4132;Population 4600;4600;sample_4132;1810;-0.019688711228615197
4133;4133;Population 4600;4600;sample_4133;1815;-0.022070804317583993
4134;4134;Population 4600;4600;sample_4134;1820;-0.021670468297070818
4135;4135;Population 4600;4600;sample_4135;1825;-0.007101883406696599
4136;4136;Population 4600;4600;sample_4136;1830;-0.003305581392770066
4137;4137;Population 4600;4600;sample_4137;1835;-0.021649453922601574
4138;4138;Population 4600;4600;sample_4138;1840;-0.002022043731018535
4139;4139;Population 4600;4600;sample_4139;1845;0.0030676271941711335
4140;4140;Population 4600;4600;sample_4140;1850;0.010501135311687783
4141;4141;Population 4600;4600;sample_4141;1855;0.01566389275246487
4142;4142;Population 4600;4600;sample_4142;1860;0.013860757877639258
4143;4143;Population 4600;4600;sample_4143;1865;-0.012086702521746054
4144;4144;Population 4600;4600;sample_4144;1870;0.005514319259449144
4145;4145;Population 4600;4600;sample_4145;1875;0.013324990827920833
4146;4146;Population 4600;4600;sample_4146;1880;0.02406572615754155
4147;4147;Population 4600;4600;sample_4147;1885;-0.013323828634042372
4148;4148;Population 4600;4600;sample_4148;1890;0.0024047407950715132
4149;4149;Population 4600;4600;sample_4149;1895;0.015086772903118042
4150;4150;Population 4600;4600;sample_4150;1900;0.033369982206444736
4151;4151;Population 4600;4600;sample_4151;1905;-0.03612232930333367
4152;4152;Population 4600;4600;sample_4152;1910;-0.024112502471374794
4153;4153;Population 4600;4600;sample_4153;1915;-0.01256366265744972
4154;4154;Population 4600;4600;sample_4154;1920;-0.015278059354517115
4155;4155;Population 4600;4600;sample_4155;1925;0.011132938739102847
4156;4156;Population 4600;4600;sample_4156;1930;-0.010762669040381933
4157;4157;Population 4600;4600;sample_4157;1935;0.0316611092371235
4158;4158;Population 4600;4600;sample_4158;1940;0.010209154710740733
4159;4159;Population 4600;4600;sample_4159;1945;0.008526853751504906
4160;4160;Population 4600;4600;sample_4160;1950;0.04165053610544314
4161;4161;Population 4600;4600;sample_4161;1955;-0.03271656514838459
4162;4162;Population 4600;4600;sample_4162;1960;0.028129324547338956
4163;4163;Population 4600;4600;sample_4163;1965;0.02228300653819635
4164;4164;Population 4600;4600;sample_4164;1970;-0.006501176832242807
4165;4165;Population 4600;4600;sample_4165;1975;0.020603407857535463
4166;4166;Population 4600;4600;sample_4166;1980;-0.010609769166635275
4167;4167;Population 4600;4600;sample_4167;1985;-0.005495729120375794
4168;4168;Population 4600;4600;sample_4168;1990;0.000995771270639263
4169;4169;Population 4600;4600;sample_4169;1995;-0.02043736866296717
4170;4170;Population 4600;4600;sample_4170;2000;0.003820308133688403
4171;4171;Population 4600;4600;sample_4171;2005;-0.010559636259382676
4172;4172;Population 4600;4600;sample_4172;2010;-0.002870935995838432
4173;4173;Population 4600;4600;sample_4173;2015;0.007126025484267348
4174;4174;Population 4600;4600;sample_4174;2020;0.023902941102925204
4175;4175;Population 4600;4600;sample_4175;2025;0.008552276642052086
4176;4176;Population 4600;4600;sample_4176;2030;0.014201533033255508
4177;4177;Population 4600;4600;sample_4177;2035;0.0015161005786067444
4178;4178;Population 4600;4600;sample_4178;2040;0.008680357212968321
4179;4179;Population 4600;4600;sample_4179;2045;0.008163945430842891
4180;4180;Population 4600;4600;sample_4180;2050;0.02874669491866428
4181;4181;Population 4600;4600;sample_4181;2055;-0.027916900125612484
4182;4182;Population 4600;4600;sample_4182;2060;0.025909080247346408
4183;4183;Population 4600;4600;sample_4183;2065;-0.00812976105832561
4184;4184;Population 4600;4600;sample_4184;2070;-0.01121209368756113
4185;4185;Population 4600;4600;sample_4185;2075;-0.012340225988052697
4186;4186;Population 4600;4600;sample_4186;2080;0.017219823902407314
4187;4187;Population 4600;4600;sample_4187;2085;0.00013022031001034005
4188;4188;Population 4600;4600;sample_4188;2090;0.016903825419334776
4189;4189;Population 4600;4600;sample_4189;2095;0.010734065218841482
4190;4190;Population 4600;4600;sample_4190;2100;0.0013644669263208323
4191;4191;Population 4600;4600;sample_4191;2105;0.00849516591184246
4192;4192;Population 4600;4600;sample_4192;2110;-0.005853418791704595
4193;4193;Population 4600;4600;sample_4193;2115;-0.01046877776344494
4194;4194;Population 4600;4600;sample_4194;2120;0.002913591890478418
4195;4195;Population 4600;4600;sample_4195;2125;-0.02930221133334331
4196;4196;Population 4600;4600;sample_4196;2130;0.01920223972818196
4197;4197;Population 4600;4600;sample_4197;2135;0.011886814870615043
4198;4198;Population 4600;4600;sample_4198;2140;0.01188566800013
4199;4199;Population 4600;4600;sample_4199;2145;-0.012583336344494694
4200;4200;Population 4600;4600;sample_4200;2150;-0.011457078096112133
4201;4201;Population 4600;4600;sample_4201;2155;0.030394792796184195
4202;4202;Population 4600;4600;sample_4202;2160;0.005977286253337917
4203;4203;Population 4600;4600;sample_4203;2165;-0.025012078842590893
4204;4204;Population 4600;4600;sample_4204;2170;1.416450826835211e-05
4205;4205;Population 4600;4600;sample_4205;2175;0.022049862076272967
4206;4206;Population 4600;4600;sample_4206;2180;0.01090565954155026
4207;4207;Population 4600;4600;sample_4207;2185;-0.001997076693888048
4208;4208;Population 4600;4600;sample_4208;2190;0.009009933258376283
4209;4209;Population 4600;4600;sample_4209;2195;-0.006682428786412239
4210;4210;Population 4600;4600;sample_4210;2200;0.01199393673438842
4211;4211;Population 4600;4600;sample_4211;2205;0.01353530035259641
4212;4212;Population 4600;4600;sample_4212;2210;-0.0023334973644790562
4213;4213;Population 4600;4600;sample_4213;2215;-0.0042575663134416
4214;4214;Population 4600;4600;sample_4214;2220;0.018125590038456266
4215;4215;Population 4600;4600;sample_4215;2225;0.012911682069928833
4216;4216;Population 4600;4600;sample_4216;2230;-0.022456378320495452
4217;4217;Population 4600;4600;sample_4217;2235;-0.011815416260065515
4218;4218;Population 4600;4600;sample_4218;2240;0.0070981166442991815
4219;4219;Population 4600;4600;sample_4219;2245;-0.005076578928449707
4220;4220;Population 4600;4600;sample_4220;2250;0.005261910460130991
4221;4221;Population 4600;4600;sample_4221;2255;-0.0018477783342069735
4222;4222;Population 4600;4600;sample_4222;2260;0.009876083290430767
4223;4223;Population 4600;4600;sample_4223;2265;-0.02212511721657835
4224;4224;Population 4600;4600;sample_4224;2270;-0.016062112554536656
4225;4225;Population 4600;4600;sample_4225;2275;0.032173469826408965
4226;4226;Population 4600;4600;sample_4226;2280;0.011826711731374472
4227;4227;Population 4600;4600;sample_4227;2285;0.02321412227624782
4228;4228;Population 4600;4600;sample_4228;2290;0.018741190727535547
4229;4229;Population 4600;4600;sample_4229;2295;-0.004838414082158881
4230;4230;Population 4600;4600;sample_4230;2300;0.0020243564103744165
4231;4231;Population 4600;4600;sample_4231;2305;0.028785527720094014
4232;4232;Population 4600;4600;sample_4232;2310;0.019913086397024753
4233;4233;Population 4600;4600;sample_4233;2315;-0.014469844062109457
4234;4234;Population 4600;4600;sample_4234;2320;-0.023413387743586745
4235;4235;Population 4600;4600;sample_4235;2325;0.023816209595615152
4236;4236;Population 4600;4600;sample_4236;2330;-0.022167129209133368
4237;4237;Population 4600;4600;sample_4237;2335;0.013311046696731022
4238;4238;Population 4600;4600;sample_4238;2340;0.021136007247516745
4239;4239;Population 4600;4600;sample_4239;2345;0.014427931548957515
4240;4240;Population 4600;4600;sample_4240;2350;0.03188179710612887
4241;4241;Population 4600;4600;sample_4241;2355;-0.019244191780778054
4242;4242;Population 4600;4600;sample_4242;2360;-0.003269266904503104
4243;4243;Population 4600;4600;sample_4243;2365;-0.001983120990776303
4244;4244;Population 4600;4600;sample_4244;2370;0.02060815365655484
4245;4245;Population 4600;4600;sample_4245;2375;0.0244917107127689
4246;4246;Population 4600;4600;sample_4246;2380;0.034141751338816737
4247;4247;Population 4600;4600;sample_4247;2385;0.021914539228080794
4248;4248;Population 4600;4600;sample_4248;2390;0.006784906758711814
4249;4249;Population 4600;4600;sample_4249;2395;0.0008317668341235301
4250;4250;Population 4600;4600;sample_4250;2400;0.021571439356136937
4251;4251;Population 4600;4600;sample_4251;2405;-0.0012674267727613732
4252;4252;Population 4600;4600;sample_4252;2410;0.0008303806635578166
4253;4253;Population 4600;4600;sample_4253;2415;-0.001993289437692883
4254;4254;Population 4600;4600;sample_4254;2420;0.0008626893345902895
4255;4255;Population 4600;4600;sample_4255;2425;0.019408472756119177
4256;4256;Population 4600;4600;sample_4256;2430;0.0177030670146459
4257;4257;Population 4600;4600;sample_4257;2435;0.010625655799012071
4258;4258;Population 4600;4600;sample_4258;2440;-0.005698239058781425
4259;4259;Population 4600;4600;sample_4259;2445;-0.0023482657054111366
4260;4260;Population 4600;4600;sample_4260;2450;-0.007616102103114493
